driver_id,driver_name,join_date,rating,total_rides,earnings
7717,Anika Borah,6/6/2023,3.68,170,1301.64
7718,Kimaya Hegde,6/9/2023,4.34,209,4944.53
7719,Yuvraj  Tripathi,2/22/2023,3.46,317,3036.13
7720,Ivana Ramaswamy,2/16/2023,3.85,266,1151.97
7721,Manjari Savant,6/4/2023,4.1,490,4034.66
7722,Kismat Agrawal,2/19/2023,3.97,79,3205.5
7723,Kashvi Sahota,5/15/2023,4.3,159,976.37
7724,Tejas Shukla,11/19/2022,3.28,88,739.86
7725,Ritvik Vala,5/24/2023,3.39,493,1507.53
7726,Bhavin Raman,8/16/2022,4.56,203,587.66
7727,Himmat Dhar,5/13/2023,3.83,485,686.28
7728,Stuvan Chanda,9/12/2022,4.23,247,1236.8
7729,Shanaya Wali,9/10/2022,4.07,396,4805.96
7730,Yuvraj  Majumdar,2/9/2023,4.03,266,2488.36
7731,Sumer Babu,9/29/2022,3.34,60,2558.8
7732,Armaan Basak,10/7/2022,4.53,86,2502.72
7733,Abram Ganesan,11/7/2022,4.32,469,2508.39
7734,Nirvi Setty,9/17/2022,4.59,240,4585.02
7735,Trisha Chatterjee,6/14/2023,3.18,67,3250.35
7736,Mannat Subramanian,2/24/2023,4.92,485,3500.92
7737,Bhavin Saxena,4/5/2023,3.46,99,4804.4
7738,Arhaan Sahni,5/26/2023,3.43,457,3907.38
7739,Neelofar Madan,3/11/2023,3.14,340,2812.41
7740,Seher Dyal,8/25/2022,4.41,186,2762.21
7741,Neysa Karnik,11/14/2022,4.86,132,4985.46
7742,Vihaan Seshadri,9/4/2022,4.56,73,2303.99
7743,Jivika Dutta,1/20/2023,4.65,330,3862.95
7744,Uthkarsh Vohra,10/14/2022,4.41,68,2088.68
7745,Nehmat Bhargava,1/23/2023,4.2,83,3919.68
7746,Shayak Varkey,4/3/2023,4.07,117,935.9
7747,Kartik Anne,7/8/2023,4.64,71,2759.49
7748,Rasha Dass,10/15/2022,4.82,127,967.07
7749,Zeeshan Dube,9/24/2022,3.25,160,2016.26
7750,Zeeshan Chakraborty,11/26/2022,3.39,229,808.81
7751,Vanya Chakrabarti,7/28/2023,3.02,166,1588.7
7752,Vaibhav Sachdeva,7/21/2023,3.22,188,519.05
7753,Yasmin Sachdeva,8/13/2022,4.58,72,979.55
7754,Amani Sur,12/30/2022,3.51,475,3875.18
7755,Darshit Bhargava,1/18/2023,4.62,57,3882.09
7756,Himmat Chatterjee,9/11/2022,4.22,462,852.6
7757,Yuvraj  Dada,3/3/2023,4.06,300,2906.91
7758,Chirag Divan,10/23/2022,3.15,51,3425.24
7759,Yakshit Buch,2/8/2023,3.67,490,3255.59
7760,Kartik Swamy,3/5/2023,4.06,122,3359.58
7761,Ritvik Singh,1/23/2023,4.96,474,4764.97
7762,Sara Joshi,2/26/2023,3.13,461,3868.14
7763,Nishith Barad,3/17/2023,5,395,3403.48
7764,Anika Wadhwa,3/18/2023,4.31,286,1657.91
7765,Ivan Bhatti,8/6/2023,4.62,369,4688.27
7766,Madhav Din,8/15/2022,4.03,254,4285.31
7767,Nirvaan Tripathi,2/3/2023,3.88,127,3759.68
7768,Indrans Kale,6/25/2023,4.54,236,3763.3
7769,Uthkarsh Zacharia,12/10/2022,4.59,395,3969.53
7770,Heer Kalla,12/7/2022,3.36,446,534.57
7771,Shray Khosla,7/28/2023,3.69,306,3925.6
7772,Reyansh Bains,6/29/2023,4.53,261,3017.85
7773,Pihu Dewan,2/23/2023,3.72,128,1798.15
7774,Raghav Shankar,5/27/2023,3.05,226,1733.18
7775,Saira Bose,6/29/2023,4.58,488,4803.68
7776,Manikya Bakshi,7/11/2023,3.19,256,2638.68
7777,Krish Loke,5/30/2023,3.48,210,1559.1
7778,Nakul Banik,9/11/2022,3.73,363,3222.59
7779,Jhanvi Gopal,8/12/2022,3.47,145,1522.64
7780,Manikya Shere,6/22/2023,3.82,69,1729.92
7781,Lagan Sandhu,12/28/2022,4.16,467,1285.77
7782,Nakul Mani,7/18/2023,3.58,451,4175.89
7783,Divij Varghese,2/25/2023,3.06,362,3743.45
7784,Uthkarsh Luthra,2/9/2023,4.59,293,4309.68
7785,Raghav Kashyap,12/8/2022,3.39,487,1783.8
7786,Tejas Gour,12/1/2022,3.66,482,2924.82
7787,Farhan Sastry,8/20/2022,3.59,233,1740.79
7788,Parinaaz Srinivas,6/5/2023,4.54,307,4203.61
7789,Heer Sandhu,11/26/2022,4.78,475,4844.95
7790,Nitya Kohli,6/9/2023,4.17,247,4730.25
7791,Shlok Iyengar,6/5/2023,4.28,418,4906.96
7792,Jivika Balakrishnan,4/25/2023,4.07,231,4985.05
7793,Biju Lal,12/20/2022,4.48,449,4022.51
7794,Ayesha Shan,6/2/2023,4.73,223,4703.45
7795,Gokul Cheema,3/23/2023,3.06,435,1689.96
7796,Vaibhav Chaudhary,1/9/2023,4.24,327,1194.66
7797,Oorja Bose,1/23/2023,3.66,466,1254.68
7798,Akarsh Bahri,12/28/2022,4.56,121,1918.01
7799,Riya Loke,6/12/2023,3.23,246,552.76
7800,Taran Sekhon,7/8/2023,3.39,118,3681.08
7801,Shaan Gera,11/24/2022,4.59,219,1619.14
7802,Ritvik Sood,3/21/2023,4.78,105,2870.01
7803,Alisha Mann,3/30/2023,4.64,207,3268.5
7804,Vritika Grover,3/22/2023,4.1,313,2063.38
7805,Kabir Mandal,11/18/2022,4.86,463,2779.33
7806,Himmat Chahal,7/16/2023,4.33,285,1316.56
7807,Miraya Lala,1/13/2023,3.74,485,3928.89
7808,Abram Ratti,5/12/2023,3.86,59,1039.21
7809,Ryan Sarna,5/25/2023,4.87,465,4048.67
7810,Rasha Sami,8/27/2022,3.29,68,2393.79
7811,Shanaya Golla,12/20/2022,3.04,466,1628.12
7812,Samar Sandhu,4/12/2023,4.07,355,2265.27
7813,Kiara Mann,11/24/2022,3.87,167,2235.18
7814,Inaaya  Sarma,2/26/2023,4.65,218,2907.64
7815,Ahana  Atwal,3/15/2023,4.14,478,4821.5
7816,Tarini Char,4/16/2023,3.19,356,3652.03
7817,Renee Swaminathan,4/15/2023,4.85,340,3178.14
7818,Divit Sangha,1/12/2023,3.94,50,912.48
7819,Jayant Sane,5/4/2023,3.85,75,4646.96
7820,Miraan Gola,10/17/2022,3.55,243,1372.58
7821,Fateh Master,9/28/2022,4.36,186,3070.95
7822,Neelofar Aurora,2/10/2023,4.52,456,585.1
7823,Vanya Dugar,8/15/2022,4.39,403,2422.13
7824,Nehmat Bains,1/13/2023,3.45,331,3348.47
7825,Samaira Sahni,12/6/2022,4.11,86,3523.34
7826,Lavanya Shah,2/23/2023,3.99,55,3554.26
7827,Aaryahi Varty,12/15/2022,4.97,115,2419.5
7828,Zeeshan Kari,6/19/2023,4.21,403,3553.77
7829,Kismat Manda,7/14/2023,3.14,200,1023.48
7830,Samiha Dass,8/21/2022,3.62,411,4634.4
7831,Samarth Golla,7/2/2023,4.48,154,1286.94
7832,Kimaya Chandra,7/16/2023,4.93,195,1135.52
7833,Oorja Mannan,2/6/2023,3.89,261,1440.29
7834,Saksham Kumar,1/26/2023,3.94,166,3112.51
7835,Mamooty Yogi,9/14/2022,4.7,248,765.89
7836,Rasha Krishnan,1/23/2023,3.81,320,3673.15
7837,Neelofar Suri,12/26/2022,4.84,305,1820.44
7838,Divit Iyer,10/8/2022,3.92,327,3422.68
7839,Oorja Din,4/11/2023,4.54,349,2257.89
7840,Onkar Yadav,4/12/2023,3.9,351,1791.8
7841,Priyansh Bail,8/11/2022,4.32,74,2038.5
7842,Aaryahi Bir,4/4/2023,4.24,69,3310.89
7843,Ayesha Gopal,12/1/2022,4.45,331,4727.55
7844,Seher Guha,7/4/2023,3.62,144,3897.94
7845,Hrishita Sachar,11/16/2022,3.15,249,4011.61
7846,Nehmat Sridhar,2/1/2023,3.58,280,2085.76
7847,Umang Yohannan,1/16/2023,4.21,343,4367.46
7848,Rasha Kibe,3/7/2023,4.1,450,1001.39
7849,Drishya Kumer,3/23/2023,4.29,156,3981.34
7850,Jivin Kunda,5/8/2023,3.18,282,4205.92
7851,Romil Bandi,12/12/2022,4.38,112,2228.75
7852,Uthkarsh Subramanian,9/21/2022,3.17,311,2347.22
7853,Parinaaz Rana,12/14/2022,3.04,194,2070.19
7854,Bhavin Saha,3/31/2023,4.66,219,1416.88
7855,Eva Vala,4/18/2023,4.99,188,4775.46
7856,Yashvi Chandra,6/26/2023,4.51,456,4776.28
7857,Alisha Yadav,5/16/2023,4.76,439,2341.08
7858,Vritika Dyal,1/28/2023,4.02,230,975.52
7859,Drishya Dara,7/9/2023,4.14,65,771.36
7860,Mishti Srinivas,12/25/2022,4.13,176,3508.88
7861,Vritika Sarraf,6/21/2023,4.29,160,2657.5
7862,Piya Tank,4/22/2023,3.43,235,4891.66
7863,Zara Toor,3/21/2023,4.15,430,2206.96
7864,Samarth Kota,12/16/2022,4.33,284,1532.5
7865,Lakshit Thakur,3/22/2023,4.76,303,4857.87
7866,Nakul Mahal,2/4/2023,3.8,176,4584.96
7867,Drishya Rana,11/23/2022,3.16,291,1079.99
7868,Mehul Karnik,3/5/2023,4.21,342,2513.17
7869,Emir Bora,7/9/2023,3,322,1790.75
7870,Pranay Manne,12/20/2022,3.76,53,3587.66
7871,Yuvaan Luthra,12/12/2022,3.5,296,1949.51
7872,Saanvi Raju,7/17/2023,4.13,396,1351.4
7873,Pranay Mannan,5/29/2023,3.25,285,2127.52
7874,Gatik Krishna,9/5/2022,4.63,480,1170.45
7875,Neysa Sibal,2/15/2023,4.03,131,4100.48
7876,Ahana  Sengupta,6/6/2023,3.68,337,4412.02
7877,Nishith Bhavsar,1/28/2023,4.67,233,3963.21
7878,Jivin Bains,9/27/2022,4.01,83,3057.27
7879,Rhea Swaminathan,10/5/2022,3.74,91,3825.46
7880,Bhamini Ganguly,5/12/2023,4.14,209,1740
7881,Rasha Bora,3/2/2023,3.33,72,2329.6
7882,Fateh Jaggi,12/24/2022,4.07,473,3026.74
7883,Devansh Manda,10/10/2022,3.11,402,1599.43
7884,Umang Ravel,8/7/2023,3.9,403,1925.18
7885,Riaan Toor,5/25/2023,3.08,477,2563.33
7886,Mehul Mangat,3/23/2023,4.32,327,1606.52
7887,Saksham Chandran,12/29/2022,4.52,429,4574.68
7888,Farhan Mannan,9/4/2022,4.73,473,2421.69
7889,Zoya Lalla,6/27/2023,3.94,66,4280.76
7890,Riaan Sabharwal,7/8/2023,5,247,533.12
7891,Ehsaan Dixit,3/20/2023,3.63,86,3385.28
7892,Shray Raval,4/5/2023,3.88,134,4000.14
7893,Nehmat Shah,10/21/2022,3.91,377,1562.61
7894,Vanya Kaul,1/26/2023,3.63,497,1815.37
7895,Pihu Sankar,3/17/2023,3.41,347,4788.4
7896,Aaryahi Kari,12/3/2022,4.63,97,3478.45
7897,Lakshay Badal,9/18/2022,3.86,110,3618.91
7898,Darshit Srinivasan,7/17/2023,4.89,425,4718.28
7899,Advik Ahluwalia,12/5/2022,3.14,325,4449.61
7900,Tiya Chhabra,10/27/2022,4.12,265,2697.19
7901,Baiju Goyal,12/15/2022,4.85,116,4080.21
7902,Arhaan D’Alia,10/24/2022,3.62,260,1191.05
7903,Ehsaan Biswas,10/27/2022,3.04,278,4398.78
7904,Dhruv Doctor,2/2/2023,3.1,246,3253.82
7905,Vaibhav Mangal,1/19/2023,4.55,152,2259.11
7906,Ojas Kalla,9/12/2022,4.33,202,3531.21
7907,Shalv Garde,9/27/2022,3.61,224,1231.68
7908,Tanya Bhat,4/20/2023,3.47,137,1326.34
7909,Taimur Batta,8/28/2022,3.74,475,3071.21
7910,Aarav Mane,11/26/2022,4.6,284,3889.83
7911,Rohan Varma,10/26/2022,4.37,261,3478.1
7912,Heer Kata,8/26/2022,3.07,230,1265.74
7913,Manjari Tailor,9/14/2022,4.55,101,3395.82
7914,Sara Choudhary,10/30/2022,4.34,369,3135.52
7915,Dhanush Bhardwaj,10/26/2022,4.69,293,1513.04
7916,Gokul Korpal,10/3/2022,4.01,61,4437.92
7917,Kaira Sood,4/18/2023,4.04,421,2782.61
7918,Amira Thaker,5/15/2023,4.09,132,3089.61
7919,Alisha Badal,12/21/2022,3.29,222,1800.29
7920,Mohanlal Ramanathan,3/2/2023,3.52,322,4506.22
7921,Siya Din,11/4/2022,4.58,453,1829.56
7922,Alia Dhaliwal,11/9/2022,4.66,62,2369.6
7923,Mehul Hora,8/26/2022,4.51,198,647.69
7924,Charvi Chakraborty,10/13/2022,4.99,381,2857.61
7925,Drishya Ravel,11/7/2022,4.93,354,2692.85
7926,Shray Dyal,10/9/2022,3.39,269,3078.89
7927,Jayan Sankar,10/18/2022,3.53,485,2170.3
7928,Samarth Barad,3/25/2023,3.31,372,4564.82
7929,Piya Raju,12/14/2022,3.84,188,4256.37
7930,Dhanush Gera,9/20/2022,4.22,203,3661.4
7931,Onkar Bora,10/2/2022,3.41,500,1536.67
7932,Indrajit Kamdar,2/9/2023,4.72,281,3111.05
7933,Hiran Venkatesh,3/25/2023,3.24,97,871.62
7934,Hansh Madan,5/3/2023,3.91,166,4673.39
7935,Hunar Mall,2/22/2023,3.79,109,1378.94
7936,Shalv Chawla,7/12/2023,3.56,402,4290.44
7937,Zara Kant,3/15/2023,4.7,198,2744.54
7938,Riya Gara,6/12/2023,3.17,283,876.06
7939,Pranay Sankaran,4/24/2023,3.8,375,3274.19
7940,Purab Tak,9/2/2022,4.13,494,1772.56
7941,Anay Kari,7/31/2023,4.15,312,3141.22
7942,Hansh Bahl,10/10/2022,4.19,416,4660.74
7943,Zaina Khare,5/22/2023,4.42,406,1301.02
7944,Mannat Khalsa,8/8/2023,4.01,128,3874.57
7945,Azad Shah,11/19/2022,3.06,213,2709.87
7946,Jayan Balakrishnan,7/1/2023,4.52,479,2573.01
7947,Shamik Samra,1/2/2023,4.5,412,2406.47
7948,Fateh Chakraborty,8/11/2022,3.38,245,4167.23
7949,Nishith Varty,8/10/2022,4.68,131,2983.83
7950,Kimaya Bath,5/4/2023,3.36,422,3575.37
7951,Khushi Kumer,11/30/2022,4.37,463,4122.93
7952,Samaira Sibal,12/7/2022,4.17,349,3863.42
7953,Anay Kota,10/10/2022,4.73,54,2728.66
7954,Dhanuk Kaur,10/5/2022,4.89,132,4859.43
7955,Chirag Desai,6/14/2023,3.96,434,3466.99
7956,Heer Mammen,3/8/2023,4.81,376,3178.68
7957,Mahika Rajagopal,4/4/2023,4.7,198,1268.12
7958,Inaaya  Borra,4/26/2023,4.02,234,1000.83
7959,Ishita Karan,11/2/2022,4.35,240,2905.85
7960,Miraan Shanker,7/16/2023,3.08,131,1470.22
7961,Indranil Yogi,12/11/2022,3.84,208,1523.37
7962,Arhaan Babu,2/22/2023,3.41,294,2713.74
7963,Seher Ravi,2/9/2023,3.56,216,3876.64
7964,Hrishita Borde,4/22/2023,4.43,112,2751.85
7965,Ivan Biswas,1/28/2023,3.22,319,1770.9
7966,Parinaaz Vasa,4/14/2023,4.61,428,675.11
7967,Ritvik Bhatt,11/22/2022,4.46,230,4877.65
7968,Lakshay Devi,6/3/2023,4.77,69,1848.24
7969,Elakshi Borra,5/27/2023,3.2,368,4064.65
7970,Oorja Dhar,6/18/2023,4.22,322,998.82
7971,Prisha Bala,5/23/2023,4.39,108,3487.08
7972,Adira Karnik,4/29/2023,4.76,499,1846.14
7973,Samaira Maharaj,7/28/2023,4.01,53,4347.95
7974,Bhavin Babu,6/25/2023,4.4,79,2323.43
7975,Nakul Kade,1/17/2023,3.32,166,668.55
7976,Pihu Tella,1/31/2023,3.15,489,1846.95
7977,Vivaan Bhattacharyya,2/5/2023,3.46,380,1644.99
7978,Trisha Tak,2/6/2023,4.4,131,2885.05
7979,Lagan Tara,5/6/2023,3.79,123,923.59
7980,Pari Chokshi,10/11/2022,4.92,75,2628.89
7981,Tanya Kannan,3/29/2023,4.68,368,2231.61
7982,Eva Dar,7/31/2023,4.19,286,2809.49
7983,Pari Vasa,6/18/2023,3.28,157,809.9
7984,Keya Sarkar,2/23/2023,3.48,358,3816.55
7985,Lavanya Goda,6/2/2023,4.51,242,4324.16
7986,Neelofar Lall,5/21/2023,3.65,217,4913.38
7987,Shlok Manne,4/11/2023,4.57,197,2838.26
7988,Madhav Thaker,7/7/2023,4.37,273,1581.78
7989,Anahi Bakshi,12/23/2022,3.03,304,2954.14
7990,Samar Date,9/29/2022,3.44,466,918.1
7991,Diya Devi,3/18/2023,3.44,160,780.18
7992,Drishya Gole,12/27/2022,4.98,335,1882.31
7993,Rati Vig,7/2/2023,3.34,330,2706.81
7994,Trisha Majumdar,2/4/2023,3.38,100,1883.48
7995,Arhaan Chander,6/30/2023,4.65,140,798.06
7996,Advika Rajagopal,5/13/2023,4.28,429,1281.97
7997,Saksham Dhar,2/23/2023,4.87,68,4668.97
7998,Lavanya Warrior,4/21/2023,3.02,429,2128.37
7999,Devansh Ramanathan,3/5/2023,4.38,181,2279.74
8000,Zain Johal,8/20/2022,4.36,264,1329.9
8001,Advik Sood,1/2/2023,4.06,404,4065.42
8002,Saira Joshi,6/23/2023,3.36,292,4275.57
8003,Onkar Mangat,9/12/2022,3.65,478,3398.38
8004,Siya Magar,5/2/2023,4.71,278,1365.51
8005,Riya Chakrabarti,5/2/2023,4.95,372,2819.36
8006,Prerak Balan,9/26/2022,4.5,159,2214.96
8007,Mehul Chhabra,8/29/2022,3.44,259,2730.1
8008,Lavanya Ganesh,4/15/2023,4.85,395,613.75
8009,Damini Sawhney,10/7/2022,4.13,479,2016.1
8010,Kabir Walla,9/8/2022,4.17,464,1247.04
8011,Keya Zacharia,3/9/2023,4.99,87,1561.8
8012,Ahana  Ramakrishnan,11/14/2022,3.27,448,2619.61
8013,Shamik Salvi,3/16/2023,3.41,336,804.8
8014,Ishaan Sarma,3/19/2023,3.05,425,3663.31
8015,Abram Shanker,1/18/2023,3.97,437,1218.96
8016,Ivana Seth,6/22/2023,3.7,273,3165.17
8017,Suhana Sanghvi,8/15/2022,4.92,65,1824.48
8018,Mohanlal Tak,7/20/2023,4.81,431,4288.46
8019,Purab Dada,6/23/2023,4.9,112,4572.53
8020,Arhaan Hayre,1/26/2023,3.39,192,1277.11
8021,Ahana  Bhalla,12/25/2022,3.5,310,2218.15
8022,Riaan Chana,9/2/2022,4.17,158,2106.57
8023,Amira Loke,9/28/2022,3.93,369,1853.67
8024,Anvi Mangat,1/1/2023,4.05,168,4533.1
8025,Rania Char,12/8/2022,3.08,439,697.39
8026,Seher Lad,6/28/2023,4.81,368,4373.92
8027,Alisha Madan,9/28/2022,3.7,162,1359.36
8028,Devansh Borah,2/5/2023,3.94,255,1827.51
8029,Kiara Kannan,4/13/2023,3.64,376,1550.38
8030,Zara Mand,9/15/2022,4.72,413,4707.35
8031,Shray Sidhu,10/22/2022,3.36,499,3117.15
8032,Indrajit Iyer,8/5/2023,4.31,409,2494.48
8033,Nakul Bhatt,10/1/2022,4.17,382,2461.49
8034,Advika Gulati,6/6/2023,3.08,490,2762.61
8035,Eva Dhillon,5/22/2023,4.98,60,676.67
8036,Sahil Sabharwal,9/23/2022,4.81,298,4073.98
8037,Yakshit Raval,11/2/2022,4.08,319,3100.71
8038,Shalv Krishnan,2/7/2023,3.24,163,2654.78
8039,Dharmajan Viswanathan,10/6/2022,4.42,363,2604.3
8040,Dharmajan Ramachandran,6/13/2023,4.55,306,3508.03
8041,Biju Bhatia,6/26/2023,4.98,195,2592.4
8042,Ivana Atwal,10/3/2022,3.39,432,902.85
8043,Himmat Ramesh,3/16/2023,3.32,417,2876.31
8044,Advik Agarwal,8/16/2022,3.15,115,3991.99
8045,Ishaan Kumer,7/4/2023,3.21,418,4507.14
8046,Gokul Bandi,8/25/2022,4.91,305,2311.28
8047,Stuvan Dugar,10/1/2022,3.17,172,1707.77
8048,Raghav Gara,10/4/2022,5,346,4248.6
8049,Hansh Divan,5/20/2023,3.64,476,3377.08
8050,Vihaan Kara,12/29/2022,3.74,336,2442.84
8051,Yashvi Sengupta,10/17/2022,3.5,138,1946.9
8052,Neelofar Bedi,6/16/2023,4.3,400,3092.19
8053,Hrishita Sheth,10/30/2022,3.89,375,2292.49
8054,Eva Chanda,5/1/2023,4.73,232,655.67
8055,Heer Gara,11/7/2022,3.54,492,3821.64
8056,Lakshit Bhatti,9/14/2022,3.51,232,1712.83
8057,Amani Brar,4/17/2023,3.85,82,2616.93
8058,Tejas Aurora,11/9/2022,3.75,441,756.63
8059,Prisha Dhaliwal,11/13/2022,3.6,469,4286.12
8060,Gokul Venkataraman,1/22/2023,3.93,61,3186.2
8061,Alia Das,4/12/2023,3.56,54,1355.65
8062,Aniruddh Sethi,8/31/2022,4.76,433,2095.8
8063,Faiyaz Bajwa,3/8/2023,3.34,289,2185.12
8064,Eva Boase,2/22/2023,4.16,454,3132.27
8065,Dhruv Wagle,8/15/2022,4.58,345,3710.04
8066,Tejas Sharaf,10/17/2022,3.8,431,4044.63
8067,Aaina Thakur,5/2/2023,4.18,394,4531.16
8068,Kaira Upadhyay,10/2/2022,3.46,231,2708.83
8069,Tara Gill,7/12/2023,3.83,457,4385.94
8070,Mahika Srinivasan,5/8/2023,3.55,400,2980.59
8071,Nayantara Dani,3/21/2023,3.9,208,3431.97
8072,Chirag Chakrabarti,8/20/2022,3.13,91,3504.3
8073,Hrishita Trivedi,4/16/2023,4.65,55,1479.66
8074,Jayesh Bhargava,1/1/2023,3.06,351,1306.32
8075,Reyansh Barman,3/29/2023,4.35,293,906.5
8076,Nakul Varughese,7/29/2023,3.68,105,2787.84
8077,Sahil Varughese,5/28/2023,3.53,388,628.75
8078,Tara Dara,3/5/2023,3.02,244,2618.67
8079,Gokul Cherian,4/17/2023,3.83,54,1391.61
8080,Misha Dugar,5/20/2023,3.52,342,2440.9
8081,Saira Bhatti,4/14/2023,4.74,323,682.4
8082,Alisha Viswanathan,7/28/2023,4.91,222,1645.27
8083,Kavya Krishnan,8/22/2022,4.88,377,4702.87
8084,Myra Karan,7/22/2023,3.31,318,4036.86
8085,Lakshit Kakar,3/30/2023,3.71,141,4683.08
8086,Fateh Reddy,5/31/2023,3.81,257,4206.11
8087,Biju Kata,10/30/2022,3.02,190,1147.74
8088,Rohan Banik,2/19/2023,4.43,328,537.94
8089,Stuvan Batta,7/26/2023,3.57,221,2301.71
8090,Suhana Ramanathan,5/22/2023,3.67,134,2162.75
8091,Aradhya Varty,4/16/2023,4.31,457,1678.99
8092,Rhea Chowdhury,7/6/2023,3.76,69,4676.27
8093,Shayak Sankaran,11/12/2022,3.76,262,3263.85
8094,Charvi Bhagat,11/11/2022,4.27,480,705.41
8095,Tanya Joshi,1/3/2023,3.15,479,1308.25
8096,Yakshit Chaudhry,8/18/2022,3.23,443,1497.96
8097,Mehul Manne,2/23/2023,4.37,62,3039.43
8098,Prerak Arora,8/15/2022,3.89,470,727.42
8099,Veer Lalla,4/1/2023,3.91,475,3768.99
8100,Pihu Varkey,2/3/2023,4.73,325,2866.02
8101,Anaya Dhawan,5/30/2023,4.38,60,1073.35
8102,Ranbir Gala,11/22/2022,4.04,189,4749.89
8103,Fateh Acharya,11/7/2022,4.92,295,1065.68
8104,Kiara Gola,11/7/2022,4.07,271,2534.54
8105,Nirvi Bali,12/4/2022,4.04,163,807.31
8106,Armaan Bhat,5/17/2023,3.11,182,2850.52
8107,Shamik Devan,3/16/2023,4.31,374,655.24
8108,Ojas Bahri,12/18/2022,3.28,313,1765.44
8109,Hridaan Bansal,6/5/2023,3.74,322,3845.33
8110,Indrans Soni,12/14/2022,3.2,463,2251.85
8111,Anaya Kumer,10/21/2022,3.9,413,4560.31
8112,Nitya Wason,12/9/2022,3.86,461,2647.99
8113,Divyansh Gola,2/2/2023,4.35,222,2248.87
8114,Tejas Chopra,9/6/2022,3.57,104,2596.05
8115,Shanaya Acharya,1/13/2023,4.2,393,1632.36
8116,Lakshit Vohra,6/2/2023,3.52,260,1954.31
8117,Ryan Choudhary,7/1/2023,4.06,300,1833.04
8118,Samar Khatri,11/21/2022,4.77,188,3490.79
8119,Nehmat Cheema,3/24/2023,3.41,107,3418.85
8120,Diya Ahluwalia,8/28/2022,4.03,319,4221.43
8121,Mannat Sule,9/16/2022,4.14,221,2536.05
8122,Romil Andra,3/8/2023,3.92,414,3108.22
8123,Jivin Hayer,8/10/2022,4.31,448,3234.12
8124,Dhanuk Lal,11/26/2022,4.48,207,2031.76
8125,Tiya Walia,9/9/2022,4.04,113,2789.86
8126,Vanya Ravel,12/7/2022,3.44,65,826.9
8127,Shray Sehgal,9/9/2022,3.46,417,771.59
8128,Adah Dugal,11/20/2022,3.12,253,1473.27
8129,Lavanya Sangha,1/21/2023,3.04,104,1356.09
8130,Adah Chad,12/27/2022,4.57,117,1350.3
8131,Anika Chokshi,4/9/2023,4.47,204,3477.71
8132,Yakshit Chaudhari,6/30/2023,3.01,380,2847.7
8133,Kanav Rajan,10/20/2022,3.85,389,4726.98
8134,Shlok Bhalla,1/2/2023,4.44,388,624.27
8135,Divyansh Arora,1/24/2023,4.52,70,3682.4
8136,Rohan Buch,7/14/2023,3.65,204,1606.84
8137,Hazel Jani,8/15/2022,4.6,423,4813.04
8138,Nitya Varghese,1/15/2023,3.31,145,4403.46
8139,Aaina Choudhry,2/9/2023,3.24,248,1591.57
8140,Ivan Kapur,1/8/2023,3.09,360,3728.61
8141,Misha Ghosh,7/26/2023,4.05,486,3671.51
8142,Mahika Thakur,1/2/2023,4.42,370,2076.07
8143,Damini Jaggi,1/8/2023,3.49,454,3698.67
8144,Dhanush Bahri,11/17/2022,4.78,394,4385.97
8145,Taimur Rastogi,3/22/2023,3.56,374,1165.14
8146,Suhana Bala,6/17/2023,4.15,50,3754.87
8147,Gatik Rao,4/27/2023,3.87,275,1341.79
8148,Mohanlal Shankar,7/16/2023,3.43,261,4675.26
8149,Nitara Dar,10/21/2022,4.05,454,1925.6
8150,Amani Lanka,8/15/2022,4.56,145,3923.23
8151,Darshit Raval,2/21/2023,4.49,342,3938.35
8152,Aarav Raju,5/12/2023,4.76,62,2142.55
8153,Ivana Ramaswamy,7/15/2023,3.26,197,3719.45
8154,Priyansh Sidhu,7/27/2023,4.42,152,4667.21
8155,Sahil Ratti,4/29/2023,4.68,189,2060.66
8156,Mohanlal Bobal,7/28/2023,4.82,333,1513.31
8157,Aniruddh Thaker,9/10/2022,3.41,404,2550.74
8158,Ahana  Sunder,12/31/2022,3.11,148,1297.66
8159,Nehmat Malhotra,9/20/2022,4.45,210,1546.93
8160,Yakshit Shankar,7/5/2023,3.91,404,2836.18
8161,Gokul Lalla,10/20/2022,3.81,443,4559.03
8162,Jayan Bansal,3/30/2023,4.05,228,3257.46
8163,Devansh Kaul,11/15/2022,3.72,448,2925.35
8164,Kaira Barad,9/8/2022,3.37,444,1242.19
8165,Aniruddh Ramaswamy,10/7/2022,4.87,322,3188.73
8166,Nakul Gole,11/30/2022,4.97,368,2277.64
8167,Mamooty Ganesh,9/23/2022,4.55,123,3095
8168,Lakshay Dua,10/1/2022,3.11,339,4104.38
8169,Tejas Bail,4/7/2023,4.15,190,2314.93
8170,Anahi Sandhu,3/25/2023,4.51,196,3985.35
8171,Yasmin Dhar,4/25/2023,3.49,375,1462.26
8172,Vaibhav Sabharwal,10/8/2022,3.47,234,2172.31
8173,Sumer Kalla,3/8/2023,4.77,247,2855.84
8174,Indranil Basu,4/24/2023,3.02,399,1190.21
8175,Saanvi Sibal,1/1/2023,3.91,241,2793.62
8176,Dhruv Rout,6/10/2023,3.73,91,2760.08
8177,Mishti Sen,6/30/2023,3.8,129,3162.72
8178,Aarav Kala,4/1/2023,4.37,422,2152.25
8179,Ryan Borra,8/8/2023,4.68,288,4077.9
8180,Divit Varty,11/6/2022,4.24,227,2045.14
8181,Jayesh Chand,12/19/2022,3.98,249,841.15
