passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
8791,Indranil Taneja,11/11/2022,46,568.43,3.48
8792,Ojas Garg,9/8/2022,70,644.53,3.52
8793,Aarav Saran,1/17/2023,33,609.52,3.39
8794,Arnav Majumdar,1/12/2023,57,1154.2,4.5
8795,Zaina Barad,1/5/2023,63,1396.05,3.68
8796,Inaaya  Master,2/7/2023,89,1799.55,4.61
8797,Miraya Dhar,9/16/2022,14,1538.25,3.06
8798,Gokul Ben,2/25/2023,76,173.59,4.2
8799,Saksham Chauhan,1/19/2023,11,1027.19,4.96
8800,Kashvi Sha,10/13/2022,66,1552.58,4.71
8801,Hansh Chaudhari,5/31/2023,72,1705.07,3.12
8802,Mohanlal Gokhale,8/12/2022,53,1530.17,4.14
8803,Sana Aurora,2/22/2023,35,849,4.22
8804,Devansh Bali,8/29/2022,67,1712.26,4.73
8805,Hrishita Dugal,10/29/2022,67,908.12,3.35
8806,Kashvi Bakshi,5/15/2023,66,941.85,4.63
8807,Stuvan Borah,7/4/2023,34,1153.52,3.98
8808,Vaibhav Bhalla,1/5/2023,10,1525.44,4.89
8809,Nehmat Dhawan,9/24/2022,40,1806.19,4.37
8810,Parinaaz Korpal,5/5/2023,18,1408.16,3.02
8811,Yashvi Sridhar,9/2/2022,69,1573.83,4
8812,Ivan Soman,6/24/2023,54,1290.72,4.91
8813,Vidur Samra,8/31/2022,54,1530.18,4.54
8814,Myra Hayre,12/1/2022,30,1791.91,4.15
8815,Dhanuk Mall,4/15/2023,62,721.24,3.73
8816,Kiara Bal,3/20/2023,27,1427.82,4.5
8817,Nakul Tandon,12/26/2022,23,1359.42,3.2
8818,Kavya Rattan,3/19/2023,36,891.04,4.03
8819,Jivin Gopal,6/14/2023,63,1974.86,4.11
8820,Aarush Bhakta,11/15/2022,10,1065.53,3.1
8821,Gatik Bora,11/17/2022,35,1108.76,4.94
8822,Drishya Guha,4/23/2023,67,568.28,4.13
8823,Indrans Date,5/19/2023,87,1782.59,3.32
8824,Suhana Bhat,4/1/2023,33,1894.59,4.63
8825,Ivana Dhar,1/6/2023,72,604.83,3.51
8826,Aniruddh Mann,10/23/2022,38,126.66,4.79
8827,Myra Sathe,5/3/2023,17,464.01,3.09
8828,Bhamini Master,6/4/2023,77,1508.09,3.08
8829,Vardaniya Salvi,2/14/2023,49,1300.33,3.07
8830,Divyansh Halder,5/6/2023,25,811.42,3.94
8831,Chirag Doctor,6/20/2023,51,1519.44,3.43
8832,Adira Saxena,12/25/2022,68,1664.13,3.86
8833,Lakshay Dutt,4/1/2023,69,171.34,4.08
8834,Taimur Ben,1/2/2023,41,832.2,3.27
8835,Anya Loyal,1/9/2023,43,1654.56,3.01
8836,Dhanush Trivedi,10/30/2022,15,1032.1,4.52
8837,Kavya Reddy,6/25/2023,65,1489.84,3.35
8838,Lagan Varughese,10/17/2022,88,1455.25,4.29
8839,Tanya Anne,9/16/2022,34,1470.55,4.29
8840,Anahita Dey,10/20/2022,58,185.21,3.25
8841,Sara Kuruvilla,3/29/2023,19,1576.34,4.61
8842,Aaina Sane,11/5/2022,64,1171.27,4.49
8843,Advik Seth,1/27/2023,79,1320.56,3.95
8844,Pihu Edwin,10/15/2022,68,658.81,3.23
8845,Nehmat Jha,4/22/2023,10,1017.45,3.92
8846,Anya Buch,7/9/2023,39,797.06,4.79
8847,Nitara Thakur,4/25/2023,56,1256.77,3.73
8848,Keya Chanda,3/22/2023,92,552.47,3.31
8849,Umang Brahmbhatt,4/4/2023,49,1931.89,3.08
8850,Nishith Datta,1/13/2023,66,1282.13,4.69
8851,Anvi Shetty,12/2/2022,44,1833.92,4.62
8852,Aniruddh Bhargava,5/3/2023,59,1857.71,4.01
8853,Jivika Chahal,3/13/2023,54,890.37,4.87
8854,Sana Gokhale,4/6/2023,16,353.87,4.48
8855,Advik Hayer,4/22/2023,57,627.55,3.56
8856,Vanya Sami,5/3/2023,78,1778.56,3.47
8857,Ira Cheema,3/23/2023,75,150.87,3.81
8858,Mohanlal Saraf,12/27/2022,89,1754.99,3.38
8859,Gokul Ahluwalia,12/16/2022,43,159.24,4.51
8860,Gokul Dixit,8/31/2022,44,490.13,3.22
8861,Adah Dyal,3/23/2023,73,971.72,4.82
8862,Nirvaan Setty,1/8/2023,24,574.47,4.07
8863,Ira Chada,1/3/2023,81,345.21,4.45
8864,Rati Ganesan,4/2/2023,16,935.03,3.58
8865,Anaya Bansal,5/16/2023,59,1758.23,4.55
8866,Bhamini Date,12/21/2022,67,1120.04,4.77
8867,Saanvi Gill,12/20/2022,74,1417.52,4.67
8868,Shray Viswanathan,2/26/2023,41,885,3.15
8869,Anay Dutt,1/24/2023,29,725.47,4.43
8870,Nitya Dixit,11/8/2022,23,1597.7,3.85
8871,Eshani Arya,5/27/2023,59,1403.45,4.3
8872,Pari Kota,11/11/2022,61,1455.96,3.54
8873,Vardaniya Vasa,9/11/2022,83,760.31,4.82
8874,Fateh Bhatt,11/21/2022,39,1130.26,3.25
8875,Ojas Sahni,10/21/2022,54,350.53,3.12
8876,Priyansh Datta,8/19/2022,25,1636.52,4.48
8877,Zoya Ghose,8/12/2022,35,1826.68,3.49
8878,Aaina Acharya,3/15/2023,95,1677.02,4.36
8879,Emir Banik,6/11/2023,56,1649.7,3.49
8880,Pranay Kumer,5/9/2023,21,986.51,4.41
8881,Mohanlal Mander,4/6/2023,38,1944.98,4.45
8882,Vritika Suresh,3/12/2023,97,275.85,3.47
8883,Anaya Dani,12/16/2022,23,1363.18,4.08
8884,Seher Chowdhury,4/25/2023,55,1989.38,3.12
8885,Rati Agate,4/17/2023,47,714.6,4.6
8886,Sana Chaudhry,9/26/2022,54,642.63,3.25
8887,Adira Yohannan,3/19/2023,80,165.26,3.2
8888,Nirvaan Venkataraman,4/5/2023,65,1802.57,3.42
8889,Kiaan Tiwari,10/1/2022,27,226.16,4.88
8890,Ryan Ramaswamy,3/1/2023,77,1535.55,3.32
8891,Jivika Cheema,10/27/2022,73,1115.08,3.36
8892,Vritika Rau,5/17/2023,55,1236.67,4.05
8893,Misha Manda,8/17/2022,62,529.79,4.42
8894,Taran Khalsa,11/14/2022,12,647.09,3.31
8895,Aaryahi Chada,8/28/2022,57,1226.68,4.31
8896,Nirvi Swaminathan,3/27/2023,14,530.55,3.52
8897,Indrajit Sachar,12/5/2022,86,1611.44,4.59
8898,Samarth Chokshi,4/17/2023,87,1840.4,4.72
8899,Shlok Sem,2/8/2023,25,473.29,4.94
8900,Samaira Srinivas,5/10/2023,54,1584.37,4.59
8901,Oorja Dhillon,11/29/2022,52,1917.98,3
8902,Jhanvi Sankar,9/23/2022,30,305.47,4.95
8903,Kashvi Bansal,5/15/2023,74,1311.37,3.37
8904,Lagan Singhal,1/25/2023,62,1532.39,4.72
8905,Aniruddh Sami,4/26/2023,11,824.91,4.74
8906,Nirvi Goda,10/3/2022,96,1099.04,3.41
8907,Baiju Upadhyay,9/18/2022,48,1437.06,3.87
8908,Inaaya  Sankar,3/8/2023,37,1143.72,4.11
8909,Faiyaz Gill,3/21/2023,77,1296.52,4.17
8910,Aarna Swaminathan,11/13/2022,22,1491.28,4.22
8911,Anya Chadha,2/25/2023,77,171.03,3.31
8912,Faiyaz Dhaliwal,11/14/2022,58,1482.22,4.56
8913,Yuvaan Sekhon,6/8/2023,64,319.42,4.45
8914,Shamik Ray,7/7/2023,75,1501.37,3.28
8915,Farhan Shenoy,6/2/2023,79,1374.89,4.89
8916,Aradhya Kar,11/22/2022,93,1358.17,4.23
8917,Kanav Tiwari,2/22/2023,43,1084.48,4.37
8918,Rania Gole,11/17/2022,100,1909.33,4.29
8919,Urvi Kamdar,6/15/2023,11,1046.04,3.88
8920,Divyansh Kibe,8/24/2022,49,701.5,4.89
8921,Aarna Khatri,2/23/2023,15,443.85,3.83
8922,Ojas Singhal,3/8/2023,85,1930.15,4.34
8923,Eshani Chacko,2/20/2023,11,1407.09,4.08
8924,Dishani Sampath,6/22/2023,72,164.25,3.25
8925,Dishani Gokhale,11/1/2022,50,380.99,3.02
8926,Aradhya Choudhury,3/26/2023,64,799.32,4.59
8927,Aarav Sawhney,9/3/2022,83,1733.39,3.16
8928,Dhanuk Issac,6/1/2023,88,353.87,4.38
8929,Ojas Suresh,10/17/2022,12,1065.83,4.64
8930,Piya Soman,3/6/2023,36,219.33,4.39
8931,Ishita Choudhary,12/16/2022,39,1551.17,4.38
8932,Inaaya  Bhat,9/11/2022,59,995.7,4.13
8933,Charvi Khalsa,10/17/2022,18,1794.68,3.1
8934,Samiha Venkatesh,5/3/2023,93,513.33,3.11
8935,Yakshit Sagar,5/1/2023,19,1535.23,4.63
8936,Shayak Anand,2/27/2023,17,1456.2,3.48
8937,Reyansh Shetty,2/18/2023,71,874.73,3.31
8938,Biju Jaggi,5/30/2023,18,1972.97,3.82
8939,Sara Upadhyay,3/12/2023,13,801.11,4.11
8940,Mahika Das,3/21/2023,73,903.77,4.5
8941,Jivin Chandra,1/1/2023,43,988,3.44
8942,Jivika Karnik,12/11/2022,92,1395.21,4.61
8943,Nayantara Sibal,7/7/2023,70,900.09,3.7
8944,Tushar Kaur,1/10/2023,83,1218.18,3.19
8945,Lavanya Sehgal,5/6/2023,94,138.44,3.97
8946,Ayesha Sangha,10/20/2022,24,922.32,4.4
8947,Vedika Ratta,10/17/2022,60,1294.76,4.86
8948,Zain Kaur,1/20/2023,52,1335.41,3.27
8949,Divit Baral,1/2/2023,28,164.86,4.01
8950,Eva Babu,8/31/2022,83,1868.61,3.2
8951,Aarna Kulkarni,6/12/2023,41,101.46,3.89
8952,Stuvan Shenoy,9/15/2022,65,320.23,4.11
8953,Misha Sridhar,11/26/2022,97,1035.8,4.43
8954,Armaan Kota,11/30/2022,26,1770.39,3.85
8955,Eva Bawa,5/7/2023,14,481.69,4.01
8956,Azad Saraf,1/3/2023,32,877.84,3.72
8957,Suhana Kothari,2/8/2023,91,1758.76,3.89
8958,Veer Trivedi,12/1/2022,74,1398.53,4.36
8959,Diya Vohra,11/27/2022,53,334.37,3.47
8960,Gatik Varkey,12/5/2022,98,111.67,3.95
8961,Nishith Hegde,2/7/2023,32,1632.73,3.18
8962,Zara Johal,12/26/2022,41,451.35,3.87
8963,Anahita Tripathi,1/17/2023,51,181.63,4.77
8964,Miraan Raju,9/6/2022,66,1172.87,3.33
8965,Zain Shukla,8/15/2022,58,1867.05,3.62
8966,Baiju Thakkar,3/23/2023,73,1757.52,4.63
8967,Samaira Wali,3/28/2023,90,303.08,3.37
8968,Kaira Sunder,6/26/2023,57,558.62,4.21
8969,Vardaniya Kapadia,2/18/2023,40,1568.42,4.01
8970,Vritika Edwin,12/30/2022,48,890.09,3.3
8971,Eva Borah,9/22/2022,61,557.6,3
8972,Kaira Sehgal,4/21/2023,16,880.52,3.54
8973,Hrishita Hans,4/28/2023,13,929.53,4.25
8974,Nirvi Sama,12/29/2022,15,1529.8,3.22
8975,Yuvaan Kumer,12/28/2022,11,519.97,3.8
8976,Oorja Sankar,6/8/2023,94,1746.94,4.46
8977,Zain Sankaran,1/13/2023,91,366.75,4.51
8978,Neelofar Khosla,4/3/2023,87,178,4.96
8979,Shalv Soni,1/16/2023,62,1862.97,3.5
8980,Dharmajan Borra,12/14/2022,63,944.66,3.3
8981,Adira Rao,11/9/2022,77,1710.62,3.34
8982,Gokul Krishna,1/25/2023,44,1790.76,4.6
8983,Nitya Lala,1/19/2023,91,617.48,3.22
8984,Vardaniya Uppal,11/12/2022,61,610.96,4.33
8985,Kiara Kapur,9/20/2022,99,670.32,4.22
8986,Vivaan Sharaf,8/21/2022,47,1726.23,3.87
8987,Hiran Butala,10/3/2022,53,776.61,3.62
8988,Suhana Maharaj,4/7/2023,34,229.61,3.61
8989,Nirvaan Swaminathan,7/7/2023,62,1479.01,3.89
8990,Mahika De,6/22/2023,71,1155.77,4.58
8991,Manjari Arora,12/1/2022,99,1504.66,3.33
8992,Dhruv Karan,1/21/2023,19,1141.25,3.78
8993,Zara Dar,2/2/2023,82,366.12,3.62
8994,Dhruv Bhat,6/25/2023,14,410.72,3.3
8995,Chirag Chanda,2/10/2023,68,335.05,3.66
8996,Jayesh Shukla,5/8/2023,27,129.84,4.26
8997,Piya Seshadri,9/26/2022,98,1713.35,3.56
8998,Samarth Kant,2/8/2023,96,444.18,3.9
8999,Lavanya Rattan,6/3/2023,80,277.16,3.9
9000,Vedika Mane,12/8/2022,26,990.16,4.39
9001,Adira Bhardwaj,6/27/2023,79,614.36,3.9
9002,Charvi Doctor,8/14/2022,35,1984.85,4.9
9003,Shamik Sura,11/22/2022,52,1524.03,4.67
9004,Mannat Walla,2/7/2023,34,568.99,4.82
9005,Nehmat Sengupta,9/30/2022,36,1234.32,4.26
9006,Chirag Sanghvi,6/4/2023,56,1021.51,4.95
9007,Urvi Manne,8/19/2022,61,1360.22,4.79
9008,Anaya Sabharwal,11/28/2022,52,1160.53,3.96
9009,Parinaaz Ramaswamy,2/5/2023,61,666.72,3
9010,Neelofar Rajagopalan,11/27/2022,69,445.41,4.42
9011,Bhavin Chad,3/26/2023,89,1926,3.38
9012,Vidur Balan,8/27/2022,15,493.83,3.94
9013,Kimaya Kapoor,10/29/2022,78,1334.68,4.3
9014,Anahita Setty,10/29/2022,67,683.57,4.54
9015,Eshani Dyal,10/17/2022,27,1709.16,3.09
9016,Aaryahi Solanki,8/15/2022,24,1712.56,4.65
9017,Yuvaan Garg,9/17/2022,48,1770.9,3.35
9018,Mehul Rattan,11/19/2022,15,657.43,4.39
9019,Divij Lall,1/15/2023,15,1561.32,3.7
9020,Vihaan Luthra,12/16/2022,47,1938.08,4.5
9021,Pari Gaba,5/10/2023,43,129.65,3.1
9022,Saksham Bhatti,12/15/2022,10,1943.91,4.78
9023,Ira Savant,6/2/2023,82,1625.5,3.09
9024,Himmat Dar,4/4/2023,85,310.06,4.99
9025,Nakul Bedi,8/24/2022,19,421.22,4.92
9026,Oorja Gera,8/18/2022,37,797.3,4.99
9027,Bhavin Kant,10/1/2022,51,943.88,3.86
9028,Manikya Virk,9/26/2022,64,1577.54,4.09
9029,Trisha Doshi,12/27/2022,62,1962.54,4.52
9030,Adah Chawla,2/8/2023,14,752.55,4.04
9031,Prerak Rao,5/11/2023,79,243.22,3.34
9032,Tiya Mandal,3/26/2023,71,1079.12,4.84
9033,Aarav Raman,5/19/2023,34,1492.52,4.34
9034,Romil Gopal,9/18/2022,32,1900.63,3.4
9035,Jayesh Loke,11/5/2022,60,1792.94,4.25
9036,Vanya Ganguly,3/19/2023,55,363.39,3.38
9037,Piya Kumar,5/4/2023,33,1770.74,4.16
9038,Ela Bhargava,1/3/2023,71,1772.3,4.96
9039,Vedika Saxena,9/22/2022,38,1325.99,4.5
9040,Indrans Chander,9/5/2022,100,112.15,4.38
9041,Zoya Badami,1/17/2023,52,1998.27,4.7
9042,Parinaaz Sem,10/20/2022,59,1926.76,3.93
9043,Mishti Bhatnagar,1/2/2023,54,1275.31,3.94
9044,Sahil Luthra,5/29/2023,100,1365.77,3.36
9045,Rhea Jain,9/8/2022,37,1837.43,4.86
9046,Himmat Loke,6/16/2023,65,1901.05,3.68
9047,Darshit Gopal,1/28/2023,80,333.32,4.07
9048,Mannat Tella,9/26/2022,49,1337.33,4.98
9049,Oorja Loyal,9/26/2022,81,517.6,3.67
9050,Onkar Dyal,9/7/2022,67,373.34,4.46
9051,Ira Varghese,4/27/2023,48,423.03,4.18
9052,Tarini Randhawa,2/26/2023,55,702.23,4.35
9053,Vanya Vyas,2/27/2023,71,1993.54,3.92
9054,Onkar Balakrishnan,11/11/2022,24,1546.57,4.35
9055,Nirvi Tella,9/30/2022,76,1916.23,3.9
9056,Biju Agate,1/12/2023,62,645.09,4.25
9057,Abram Sharma,1/11/2023,49,1483.02,4.25
9058,Bhamini Kibe,2/22/2023,15,1882.4,4
9059,Aaryahi Sachdev,10/19/2022,73,1179.57,3.96
9060,Pari Chahal,6/24/2023,93,349.24,4.12
9061,Aaryahi Ram,11/7/2022,13,1602.19,3.22
9062,Vedika Jain,4/22/2023,16,1127.02,4.34
9063,Dhanuk Bhatti,2/5/2023,63,1400.05,4.65
9064,Jayant Acharya,3/26/2023,55,399.66,3.55
9065,Nehmat Ram,9/1/2022,28,999.71,3.25
9066,Indrans Vora,4/27/2023,64,297.54,3.84
9067,Fateh Choudhary,1/17/2023,98,982.72,4.72
9068,Kartik Biswas,1/18/2023,59,740.3,4.85
9069,Eshani Master,12/24/2022,31,171.16,3.72
9070,Siya Bose,11/8/2022,62,978.77,3.15
9071,Aaina Choudhry,12/12/2022,67,1181.29,3.28
9072,Shray Singh,12/16/2022,51,425.07,4.13
9073,Aarna Kar,6/19/2023,29,327.72,3.43
9074,Yuvraj  Trivedi,5/13/2023,81,1538.43,4.33
9075,Riaan Ram,3/9/2023,31,1731.55,3.04
9076,Chirag Sehgal,8/31/2022,25,1565.59,4.55
9077,Advika Karpe,3/22/2023,42,1464.38,3.53
9078,Darshit Divan,1/28/2023,20,1471.09,4.88
9079,Anvi Verma,12/28/2022,15,1716.35,3.57
9080,Jayant Mander,7/8/2023,97,166.94,4.59
9081,Eva Soni,11/23/2022,46,1724.33,3.04
9082,Eshani Kaul,1/6/2023,87,1399.82,3.26
9083,Shamik Manne,2/3/2023,97,338.58,3.71
9084,Hridaan Chakrabarti,2/27/2023,54,1824.4,3.37
9085,Tanya Deshpande,5/20/2023,100,940.28,4.22
9086,Shray Dasgupta,5/28/2023,82,920.73,3.9
9087,Himmat Issac,4/1/2023,71,832.08,3.28
9088,Vivaan Kurian,5/21/2023,39,1664.2,3.62
9089,Ryan Wable,2/16/2023,48,339.94,3.21
9090,Zara Lall,2/24/2023,19,375.11,3.78
9091,Nirvi Batra,9/30/2022,19,1411.62,3.6
9092,Farhan Vig,10/8/2022,79,1999.8,4.24
9093,Ayesha Randhawa,10/24/2022,41,746.79,4.36
9094,Prisha Borde,12/15/2022,49,1350.49,3.52
9095,Sara Butala,3/30/2023,20,342.29,3
9096,Saanvi Dash,5/15/2023,95,356.12,3.16
9097,Diya Randhawa,5/15/2023,80,463.69,3.9
9098,Aniruddh Savant,11/6/2022,86,1555.91,4.39
9099,Sumer Raja,8/27/2022,93,1454.68,4.56
9100,Neelofar Zacharia,6/6/2023,77,1121.62,4.29
9101,Ishaan Agrawal,5/18/2023,93,1018.56,3.89
9102,Divyansh Dar,4/30/2023,34,799.62,4.31
9103,Damini Badal,5/19/2023,12,1291.93,3.52
9104,Vaibhav Bedi,9/3/2022,38,307.81,4.84
9105,Kiara Raj,7/11/2023,18,1551.19,4.53
9106,Jiya Chacko,10/3/2022,21,372.95,3.78
9107,Biju Vora,6/27/2023,24,964.78,3.42
9108,Shlok Vora,4/13/2023,43,568.88,3.72
9109,Eva Sodhi,10/3/2022,42,265.42,4.55
9110,Prisha Chauhan,11/20/2022,64,268.91,3.18
9111,Shlok Rout,12/23/2022,84,391.37,3.83
9112,Vanya Shan,12/3/2022,38,695.47,3.53
9113,Tara Loyal,2/24/2023,40,1914.67,4.31
9114,Kaira Bora,9/20/2022,88,1306.54,3.56
9115,Saira Sagar,4/2/2023,15,1583.61,4.21
9116,Kashvi Soni,2/25/2023,76,1451.8,4.05
9117,Stuvan Ramaswamy,9/6/2022,72,531.21,3.79
9118,Lavanya Suri,1/4/2023,58,995.08,3.42
9119,Drishya Kapoor,6/18/2023,97,655.87,4.83
9120,Tiya Bhatti,2/25/2023,78,1260.16,3.25
9121,Aarush Bains,10/4/2022,38,1075.54,3.48
9122,Saksham Sunder,10/13/2022,48,532.83,3.51
9123,Myra Chokshi,7/7/2023,53,696.43,4.34
9124,Stuvan Savant,1/3/2023,40,1565.51,4.68
9125,Vardaniya Dar,2/3/2023,60,1330.42,4.23
9126,Alia Sane,11/11/2022,70,1610.08,4.68
9127,Nitya Basak,3/2/2023,62,1480.4,4.58
9128,Kimaya Mand,6/5/2023,36,420.91,4.4
9129,Jayesh Kar,4/30/2023,66,566.9,3.52
9130,Vritika Warrior,5/24/2023,43,528.51,4.12
9131,Elakshi Kala,7/10/2023,62,921.4,4.75
9132,Sana Bawa,2/5/2023,66,1849.54,3.49
9133,Saanvi Bhatnagar,8/18/2022,60,505.66,4.85
9134,Saanvi Chand,10/14/2022,22,807.41,3.06
9135,Jiya Mann,6/10/2023,98,898.69,3.71
9136,Keya Bhagat,5/30/2023,82,455.53,4.46
9137,Sara Bava,4/24/2023,84,1931.07,3.47
9138,Ishita Subramaniam,12/4/2022,11,864.91,3.3
9139,Darshit Gour,5/3/2023,26,229.21,4.4
9140,Lakshay Kota,2/28/2023,60,1799.57,4.4
9141,Jiya Dani,2/4/2023,70,513.82,4.89
9142,Ryan Dugal,12/4/2022,60,714.42,4.83
9143,Kartik Dhawan,8/11/2022,23,616.81,4.74
9144,Prerak Baral,5/25/2023,77,375.82,4.52
9145,Mohanlal Bhattacharyya,11/23/2022,56,741.15,3.48
9146,Sara Bhatt,5/6/2023,41,688.62,4.3
9147,Arhaan Mallick,2/8/2023,77,1991.12,4.81
9148,Nitya Sethi,1/5/2023,57,1939.62,3.42
9149,Advik Gopal,3/10/2023,24,1562.55,3.96
9150,Yuvraj  Yadav,12/9/2022,81,1691.34,3.03
9151,Krish Basak,12/30/2022,75,601.94,3.58
9152,Ira Kala,5/17/2023,77,1198.43,3.92
9153,Kartik Varkey,12/26/2022,11,1275.55,4.42
9154,Ivan Sagar,6/23/2023,28,790.57,3.33
9155,Pranay Majumdar,6/15/2023,86,792.6,4.31
9156,Rohan Dhaliwal,11/9/2022,76,319.48,3.62
9157,Jhanvi Bali,10/21/2022,13,785.12,3.77
9158,Yasmin Apte,10/23/2022,73,1483.69,4.93
9159,Samarth Bala,12/12/2022,38,329.94,4.94
9160,Devansh Dua,6/26/2023,31,183.16,3.85
9161,Ahana  Dubey,8/16/2022,11,1117.33,3.32
9162,Baiju Master,6/9/2023,87,375.2,4.15
9163,Dhanush Soman,11/17/2022,29,320.68,4.76
9164,Bhamini Apte,3/13/2023,89,685.2,4.06
9165,Alia Saxena,2/10/2023,98,1774.82,4.77
9166,Mannat Chaudhuri,8/19/2022,98,749.85,3
9167,Nishith Dhar,7/7/2023,28,1342.93,3.79
9168,Rohan Dani,12/5/2022,22,1264.17,3.77
9169,Saira Chand,1/16/2023,46,771.04,3.2
9170,Drishya Bora,2/25/2023,39,1591.06,3.03
9171,Seher Swaminathan,11/10/2022,24,1776.72,3.3
9172,Dhanush Mane,5/17/2023,100,1448.53,3.68
9173,Ranbir Jain,12/17/2022,73,1660.28,4.77
9174,Samiha Jhaveri,9/13/2022,33,1592.99,4.08
9175,Hunar Sandal,11/29/2022,37,484.01,3.43
9176,Adah Chandra,11/30/2022,98,552.47,3.33
9177,Ela Sawhney,3/23/2023,59,1787.49,4.34
9178,Mehul Bal,2/9/2023,72,866.77,3.99
9179,Fateh Rattan,10/5/2022,36,968.22,3.32
9180,Purab Lala,4/1/2023,47,1388.32,3.77
9181,Advika Rege,4/26/2023,70,358.96,4.28
9182,Samarth Kadakia,2/13/2023,39,1777.09,4.34
9183,Yashvi Sachar,3/9/2023,71,1328.61,3.47
9184,Aniruddh Gala,8/31/2022,88,930.41,3.06
9185,Myra Bumb,2/2/2023,80,1781.33,3.5
9186,Ehsaan Bobal,6/30/2023,31,391.06,3.08
9187,Dhruv Bumb,11/19/2022,11,528.93,4.76
9188,Arhaan Saxena,10/25/2022,52,197.13,4.43
9189,Rati Wable,6/27/2023,88,151.2,4.11
9190,Seher Gola,9/14/2022,73,1949.07,3.54
9191,Bhamini Baria,1/25/2023,21,1684.6,3.89
9192,Kashvi Sampath,12/11/2022,88,1348.45,3.26
9193,Reyansh Srinivasan,12/6/2022,15,1664.38,3.03
9194,Dhanuk Chaudhuri,9/16/2022,22,794.17,4.68
9195,Kaira Aurora,12/9/2022,17,1075.97,3.2
9196,Abram Varma,11/20/2022,65,1508.62,3.35
9197,Oorja Desai,12/6/2022,32,1335.46,4.38
9198,Umang Kala,6/19/2023,65,1993.44,4.24
9199,Ehsaan Chowdhury,3/17/2023,69,1155.85,3.89
9200,Vedika Taneja,7/3/2023,18,869.69,3.52
9201,Ritvik Buch,12/12/2022,99,1379.27,4.94
9202,Raghav Bhatt,10/5/2022,62,878.39,3.07
9203,Ahana  Chokshi,9/30/2022,65,1781.72,4.48
9204,Aayush Bakshi,7/3/2023,42,1664.59,4.36
9205,Kavya Bhatti,1/21/2023,36,1107.34,4.59
9206,Reyansh Sarraf,6/6/2023,84,1058.18,4.69
9207,Alia Kumar,9/13/2022,98,1304.75,4.77
9208,Kartik Bhatti,4/8/2023,76,1004.12,4.2
9209,Hunar Bora,10/27/2022,74,924.67,3.33
9210,Diya Butala,11/9/2022,14,1418.84,4.46
9211,Ivana Gola,1/18/2023,37,514.8,4.5
9212,Mishti Sura,10/6/2022,57,300.88,3.62
9213,Rania Madan,12/19/2022,52,1570.08,3.64
9214,Anahi Thaman,12/1/2022,74,1239.5,5
9215,Nayantara Kothari,2/22/2023,50,1226.3,4.21
9216,Hansh Gandhi,6/4/2023,48,1453.01,4.59
9217,Pihu Biswas,1/26/2023,64,1215.39,3.63
9218,Aarush Bansal,2/25/2023,72,529.63,4.28
9219,Kartik Banerjee,2/7/2023,37,497.78,3.46
9220,Divij Hari,9/7/2022,96,1749.82,3.01
9221,Fateh Yogi,10/18/2022,92,1888.22,4.27
9222,Vivaan Chadha,8/11/2022,44,1112.9,4.52
9223,Tanya Mahajan,9/30/2022,42,526.27,4.75
9224,Arhaan Bobal,4/26/2023,79,1208.22,3.29
9225,Samiha Gole,10/29/2022,54,1615.29,3.77
9226,Raghav Sharma,3/20/2023,72,1232.55,4.62
9227,Parinaaz Kulkarni,10/12/2022,94,179.34,4.61
9228,Jiya Borra,7/3/2023,21,1586.56,4.78
9229,Shanaya Upadhyay,6/15/2023,77,1613.5,3.23
9230,Indranil Varghese,1/12/2023,42,1289.9,4.89
9231,Dhanush Ramachandran,5/25/2023,87,338.14,4.6
9232,Kabir Dua,5/23/2023,43,294.91,3.97
9233,Lakshit Gokhale,9/6/2022,40,1222.22,4.43
9234,Nayantara Raman,4/9/2023,48,840.39,4.46
9235,Lagan Varghese,1/9/2023,61,612.91,3.29
9236,Adira Arya,2/22/2023,90,1473.99,4.08
9237,Tarini Kalita,3/22/2023,91,1212.73,3.09
9238,Himmat Wason,11/11/2022,35,948.83,4.64
9239,Trisha Rao,10/25/2022,81,983.75,3.41
9240,Aradhya Sha,8/18/2022,78,520.42,4.66
9241,Misha Bhakta,6/1/2023,35,854.85,3.14
9242,Rasha Madan,10/28/2022,78,1813.44,4.04
9243,Aniruddh Solanki,5/7/2023,26,489.95,3.88
9244,Yakshit Sandhu,3/8/2023,98,1349.94,4.19
9245,Neelofar Kakar,8/11/2022,29,539.59,4.37
9246,Stuvan Acharya,5/23/2023,18,1348.22,4.82
9247,Aayush Dara,1/21/2023,72,1759.72,3.62
9248,Tara Bassi,1/5/2023,79,1395.75,3.69
9249,Abram Agrawal,10/25/2022,30,1814.26,4.38
9250,Amira Kumer,6/12/2023,40,1130.98,3.75
9251,Khushi Lad,9/27/2022,33,1045.04,4.62
9252,Sahil Srivastava,10/3/2022,26,903.98,3.05
9253,Kartik Toor,5/9/2023,34,1140.35,4.53
9254,Jivin Mane,9/9/2022,61,852.59,4.69
9255,Ayesha Kapoor,9/4/2022,22,877.52,4.88
9256,Akarsh Gole,5/25/2023,97,179.21,4.16
9257,Eshani Sem,10/4/2022,70,1278.31,4.97
9258,Anvi Sane,10/15/2022,20,1198.33,3.95
9259,Ranbir Gole,10/10/2022,42,611.87,4.65
9260,Nirvaan Agrawal,3/28/2023,98,1578.69,4.65
9261,Alisha Kara,3/27/2023,51,1219.07,3.17
